APT,DATE,ARRS,DEPS,HEAVY,MED,LIGHT
SBRF,2019-10-29,100,97,2,195,0
SBRF,2019-10-30,94,97,0,191,0
SBRF,2019-10-31,98,96,6,188,0
SBRF,2019-11-01,101,99,6,194,0
SBRF,2019-11-02,98,92,2,188,0
SBRF,2019-11-03,81,88,1,168,0
SBRF,2019-11-04,93,95,0,188,0
SBRF,2019-11-05,98,96,2,192,0
SBRF,2019-11-06,92,91,0,183,0
SBRF,2019-11-07,95,95,4,186,0
SBRF,2019-11-08,100,99,4,195,0
SBRF,2019-11-09,105,99,2,202,0
SBRF,2019-11-10,86,89,2,173,0
SBRF,2019-11-11,91,93,0,184,0
SBRF,2019-11-12,98,99,2,195,0
SBRF,2019-11-13,94,91,0,185,0
SBRF,2019-11-14,99,98,6,191,0
SBRF,2019-11-15,102,94,4,192,0
SBRF,2019-11-16,77,76,2,151,0
SBRF,2019-11-17,78,85,2,161,0
SBRF,2019-11-18,82,77,0,159,0
SBRF,2019-11-19,88,90,3,175,0
SBRF,2019-11-20,90,90,2,178,0
SBRF,2019-11-21,91,89,5,175,0
SBRF,2019-11-22,91,92,4,179,0
SBRF,2019-11-23,101,97,2,196,0
SBRF,2019-11-24,86,89,2,173,0
SBRF,2019-11-25,99,99,4,194,0
SBRF,2019-11-26,100,98,2,196,0
SBRF,2019-11-27,98,94,2,190,0
SBRF,2019-11-28,97,94,6,185,0
SBRF,2019-11-29,104,105,4,205,0
SBRF,2019-11-30,105,104,2,207,0
SBRF,2019-12-01,88,91,6,173,0
SBRF,2019-12-02,99,97,2,194,0
SBRF,2019-12-03,99,99,2,196,0
SBRF,2019-12-04,102,101,4,199,0
SBRF,2019-12-05,101,103,4,200,0
SBRF,2019-12-06,104,103,4,203,0
SBRF,2019-12-07,111,104,2,213,0
SBRF,2019-12-08,90,88,4,174,0
SBRF,2019-12-09,97,96,2,191,0
SBRF,2019-12-10,105,105,4,206,0
SBRF,2019-12-11,98,99,2,195,0
SBRF,2019-12-12,101,98,4,195,0
SBRF,2019-12-13,104,106,4,206,0
SBRF,2019-12-14,102,98,2,198,0
SBRF,2019-12-15,89,88,8,169,0
SBRF,2019-12-16,101,103,4,200,0
SBRF,2019-12-17,102,104,5,201,0
SBRF,2019-12-18,99,97,5,191,0
SBRF,2019-12-19,105,106,6,205,0
SBRF,2019-12-20,120,119,6,233,0
SBRF,2019-12-21,118,116,2,232,0
SBRF,2019-12-22,99,98,4,193,0
SBRF,2019-12-23,110,103,2,211,0
SBRF,2019-12-24,89,94,2,181,0
SBRF,2019-12-25,73,72,2,143,0
SBRF,2019-12-26,103,105,4,204,0
SBRF,2019-12-27,109,110,3,216,0
SBRF,2019-12-28,109,112,2,219,0
SBRF,2019-12-29,100,97,4,193,0
SBRF,2019-12-30,106,104,2,208,0
SBRF,2019-12-31,93,87,2,178,0
SBRF,2020-01-01,71,73,2,142,0
SBRF,2020-01-02,104,111,6,209,0
SBRF,2020-01-03,107,106,6,207,0
SBRF,2020-01-04,110,109,2,217,0
SBRF,2020-01-05,100,100,5,195,0
SBRF,2020-01-06,110,112,4,218,0
SBRF,2020-01-07,115,113,2,226,0
SBRF,2020-01-08,109,110,2,217,0
SBRF,2020-01-09,117,116,2,231,0
SBRF,2020-01-10,116,117,4,229,0
SBRF,2020-01-11,116,112,2,226,0
SBRF,2020-01-12,98,98,4,192,0
SBRF,2020-01-13,109,111,3,217,0
SBRF,2020-01-14,115,114,3,226,0
SBRF,2020-01-15,112,112,4,220,0
SBRF,2020-01-16,116,115,4,227,0
SBRF,2020-01-17,112,112,4,220,0
SBRF,2020-01-18,112,109,4,217,0
SBRF,2020-01-19,98,97,4,191,0
SBRF,2020-01-20,110,111,3,218,0
SBRF,2020-01-21,117,119,3,233,0
SBRF,2020-01-22,109,107,2,214,0
SBRF,2020-01-23,116,117,4,229,0
SBRF,2020-01-24,108,113,4,217,0
SBRF,2020-01-25,109,110,2,217,0
SBRF,2020-01-26,97,95,4,188,0
SBRF,2020-01-27,109,110,2,217,0
SBRF,2020-01-28,117,115,4,228,0
SBRF,2020-01-29,109,107,2,214,0
SBRF,2020-01-30,117,116,4,229,0
SBRF,2020-01-31,113,112,4,221,0
SBRF,2020-02-01,108,105,4,209,0
SBRF,2020-02-02,94,93,4,183,0
SBRF,2020-02-03,102,97,0,199,0
SBRF,2020-02-04,104,103,2,205,0
SBRF,2020-02-05,103,106,2,207,0
SBRF,2020-02-06,109,102,2,209,0
SBRF,2020-02-07,107,106,2,211,0
SBRF,2020-02-08,107,106,2,211,0
SBRF,2020-02-09,93,92,4,181,0
SBRF,2020-02-10,98,99,0,197,0
SBRF,2020-02-11,101,98,1,198,0
SBRF,2020-02-12,107,108,2,213,0
SBRF,2020-02-13,106,106,2,210,0
SBRF,2020-02-14,106,104,2,208,0
SBRF,2020-02-15,102,102,2,202,0
SBRF,2020-02-16,92,91,4,179,0
SBRF,2020-02-17,103,100,0,203,0
SBRF,2020-02-18,101,101,0,202,0
SBRF,2020-02-19,104,103,0,207,0
SBRF,2020-02-20,108,104,4,208,0
SBRF,2020-02-21,112,112,4,220,0
SBRF,2020-02-22,115,113,4,224,0
SBRF,2020-02-23,71,67,4,134,0
SBRF,2020-02-24,59,63,2,120,0
SBRF,2020-02-25,84,84,0,168,0
SBRF,2020-02-26,112,110,0,222,0
SBRF,2020-02-27,107,104,4,207,0
SBRF,2020-02-28,99,101,4,196,0
SBRF,2020-02-29,96,92,4,184,0
SBRF,2020-03-01,78,78,4,152,0
SBRF,2020-03-02,104,102,0,206,0
SBRF,2020-03-03,96,99,0,195,0
SBRF,2020-03-04,99,98,0,197,0
SBRF,2020-03-05,105,101,4,202,0
SBRF,2020-03-06,99,99,2,196,0
SBRF,2020-03-07,101,99,2,198,0
SBRF,2020-03-08,86,87,4,169,0
SBRF,2020-03-09,99,97,2,194,0
SBRF,2020-03-10,95,96,0,191,0
SBRF,2020-03-11,102,102,2,202,0
SBRF,2020-03-12,106,104,4,206,0
SBRF,2020-03-13,106,103,2,207,0
SBRF,2020-03-14,102,102,2,202,0
SBRF,2020-03-15,82,85,4,163,0
SBRF,2020-03-16,92,88,2,178,0
SBRF,2020-03-17,85,86,2,169,0
SBRF,2020-03-18,73,70,5,138,0
SBRF,2020-03-19,76,76,6,146,0
SBRF,2020-03-20,79,78,9,148,0
SBRF,2020-03-21,76,79,14,141,0
SBRF,2020-03-22,59,59,8,110,0
SBRF,2020-03-23,52,50,0,102,0
SBRF,2020-03-24,36,32,2,66,0
SBRF,2020-03-25,22,25,0,47,0
SBRF,2020-03-26,14,14,1,27,0
SBRF,2020-03-27,13,13,3,23,0
SBRF,2020-03-28,9,7,3,13,0
SBRF,2020-03-29,6,8,1,13,0
SBRF,2020-03-30,6,4,0,10,0
SBRF,2020-03-31,12,14,2,24,0
SBRF,2020-04-01,14,7,0,21,0
SBRF,2020-04-02,18,9,3,24,0
SBRF,2020-04-03,18,9,3,24,0
SBRF,2020-04-04,16,7,3,20,0
SBRF,2020-04-05,12,7,0,19,0
SBRF,2020-04-06,12,5,5,12,0
SBRF,2020-04-07,12,7,1,18,0
SBRF,2020-04-08,22,10,3,27,2
SBRF,2020-04-09,18,9,0,27,0
SBRF,2020-04-10,18,10,3,24,1
SBRF,2020-04-11,12,5,3,14,0
SBRF,2020-04-12,14,7,0,21,0
SBRF,2020-04-13,16,8,3,21,0
SBRF,2020-04-14,18,9,3,21,3
SBRF,2020-04-15,18,9,0,27,0
SBRF,2020-04-16,20,10,0,28,2
SBRF,2020-04-17,24,11,3,32,0
SBRF,2020-04-18,20,11,3,27,1
SBRF,2020-04-19,8,5,0,13,0
SBRF,2020-04-20,10,5,3,12,0
SBRF,2020-04-21,24,10,2,29,3
SBRF,2020-04-22,18,9,4,23,0
SBRF,2020-04-23,18,9,0,25,2
SBRF,2020-04-24,26,12,3,35,0
SBRF,2020-04-25,14,7,3,17,1
SBRF,2020-04-26,8,6,0,14,0
SBRF,2020-04-27,16,7,0,23,0
SBRF,2020-04-28,18,8,2,22,2
SBRF,2020-04-29,20,12,4,28,0
SBRF,2020-04-30,18,10,0,28,0
SBRF,2020-05-01,6,8,2,11,1
SBRF,2020-05-02,2,2,1,3,0
SBRF,2020-05-03,4,4,2,6,0
SBRF,2020-05-04,9,8,2,15,0
SBRF,2020-05-05,11,10,2,18,1
SBRF,2020-05-06,13,12,0,25,0
SBRF,2020-05-07,10,9,2,17,0
SBRF,2020-05-08,10,9,0,19,0
SBRF,2020-05-09,7,6,0,13,0
SBRF,2020-05-10,8,9,2,15,0
SBRF,2020-05-11,7,7,2,12,0
SBRF,2020-05-12,9,8,2,15,0
SBRF,2020-05-13,13,13,6,20,0
SBRF,2020-05-14,9,8,2,15,0
SBRF,2020-05-15,13,13,4,22,0
SBRF,2020-05-16,5,5,0,10,0
SBRF,2020-05-17,9,8,0,17,0
SBRF,2020-05-18,6,4,1,9,0
SBRF,2020-05-19,10,10,4,15,1
SBRF,2020-05-20,11,11,4,18,0
SBRF,2020-05-21,9,9,2,16,0
SBRF,2020-05-22,9,10,2,17,0
SBRF,2020-05-23,6,5,0,11,0
SBRF,2020-05-24,9,8,3,14,0
SBRF,2020-05-25,9,10,5,14,0
SBRF,2020-05-26,10,8,2,15,1
SBRF,2020-05-27,14,14,6,22,0
SBRF,2020-05-28,8,7,2,13,0
SBRF,2020-05-29,11,10,5,16,0
SBRF,2020-05-30,5,5,0,9,1
SBRF,2020-05-31,4,6,2,8,0
SBRF,2020-06-01,4,4,0,7,1
SBRF,2020-06-02,11,9,2,13,5
SBRF,2020-06-03,14,12,7,15,4
SBRF,2020-06-04,7,8,3,11,1
SBRF,2020-06-05,14,12,6,17,3
SBRF,2020-06-06,10,9,4,14,1
SBRF,2020-06-07,8,8,2,14,0
SBRF,2020-06-08,5,5,0,10,0
SBRF,2020-06-09,12,11,2,18,3
SBRF,2020-06-10,13,13,4,22,0
SBRF,2020-06-11,8,7,2,12,1
SBRF,2020-06-12,5,6,4,7,0
SBRF,2020-06-13,8,8,2,12,2
SBRF,2020-06-14,6,6,4,8,0
SBRF,2020-06-15,14,16,0,30,0
SBRF,2020-06-16,15,16,4,24,3
SBRF,2020-06-17,19,20,4,35,0
SBRF,2020-06-18,12,12,2,22,0
SBRF,2020-06-19,19,19,4,34,0
SBRF,2020-06-20,8,10,0,17,1
SBRF,2020-06-21,12,12,4,18,2
SBRF,2020-06-22,13,13,0,26,0
SBRF,2020-06-23,15,14,3,22,4
SBRF,2020-06-24,18,17,6,29,0
SBRF,2020-06-25,15,15,4,26,0
SBRF,2020-06-26,17,17,2,32,0
SBRF,2020-06-27,10,11,2,18,1
SBRF,2020-06-28,13,13,2,24,0
SBRF,2020-06-29,15,14,0,29,0
SBRF,2020-06-30,16,13,6,21,2
SBRF,2020-07-01,17,17,3,31,0
SBRF,2020-07-02,20,17,2,35,0
SBRF,2020-07-03,19,20,4,35,0
SBRF,2020-07-04,12,7,2,17,0
SBRF,2020-07-05,13,17,4,26,0
SBRF,2020-07-06,21,22,0,43,0
SBRF,2020-07-07,18,16,4,30,0
SBRF,2020-07-08,22,20,8,32,2
SBRF,2020-07-09,19,19,3,34,1
SBRF,2020-07-10,22,21,6,37,0
SBRF,2020-07-11,14,9,2,21,0
SBRF,2020-07-12,12,16,4,24,0
SBRF,2020-07-13,20,21,2,37,2
SBRF,2020-07-14,17,17,4,27,3
SBRF,2020-07-15,21,20,6,35,0
SBRF,2020-07-16,20,21,6,35,0
SBRF,2020-07-17,20,21,4,37,0
SBRF,2020-07-18,17,12,6,23,0
SBRF,2020-07-19,13,17,2,28,0
SBRF,2020-07-20,23,21,2,42,0
SBRF,2020-07-21,23,25,NA,NA,NA
SBRF,2020-07-22,30,29,6,53,0
SBRF,2020-07-23,23,26,6,43,0
SBRF,2020-07-24,23,21,6,38,0
SBRF,2020-07-25,19,14,9,24,0
SBRF,2020-07-26,11,17,1,27,0
SBRF,2020-07-27,21,20,2,39,0
SBRF,2020-07-28,19,20,6,33,0
SBRF,2020-07-29,24,18,6,36,0
SBRF,2020-07-30,19,21,4,36,0
SBRF,2020-07-31,5,3,3,5,0
SBRF,2020-08-01,13,11,6,17,1
SBRF,2020-08-02,7,14,1,20,0
SBRF,2020-08-03,19,18,1,36,0
SBRF,2020-08-04,21,21,8,32,2
SBRF,2020-08-05,22,21,4,38,1
SBRF,2020-08-06,20,21,6,35,0
SBRF,2020-08-07,25,23,2,45,1
SBRF,2020-08-08,18,16,8,25,1
SBRF,2020-08-09,11,14,2,23,0
SBRF,2020-08-10,20,20,0,40,0
SBRF,2020-08-11,22,23,8,34,3
SBRF,2020-08-12,25,23,6,41,1
SBRF,2020-08-13,19,22,6,34,1
SBRF,2020-08-14,26,25,4,46,1
SBRF,2020-08-15,19,16,4,30,1
SBRF,2020-08-16,14,18,4,28,0
SBRF,2020-08-17,18,20,2,35,1
SBRF,2020-08-18,21,21,6,34,2
SBRF,2020-08-19,23,23,7,38,1
SBRF,2020-08-20,21,23,6,37,1
SBRF,2020-08-21,21,22,2,40,1
SBRF,2020-08-22,21,15,6,29,1
SBRF,2020-08-23,13,18,4,27,0
SBRF,2020-08-24,17,20,4,32,1
SBRF,2020-08-25,21,22,6,35,2
SBRF,2020-08-26,26,23,8,39,2
SBRF,2020-08-27,21,22,6,35,2
SBRF,2020-08-28,24,23,2,43,2
SBRF,2020-08-29,20,15,8,25,2
SBRF,2020-08-30,12,17,4,25,0
SBRF,2020-08-31,18,19,2,35,0
SBRF,2020-09-01,24,25,6,39,4
SBRF,2020-09-02,28,27,6,47,2
SBRF,2020-09-03,26,28,5,47,2
SBRF,2020-09-04,29,29,4,52,2
SBRF,2020-09-05,33,29,8,52,2
SBRF,2020-09-06,11,17,5,23,0
SBRF,2020-09-07,22,23,8,37,0
SBRF,2020-09-08,32,34,8,56,2
SBRF,2020-09-09,27,27,8,44,2
SBRF,2020-09-10,26,27,8,43,2
SBRF,2020-09-11,31,29,8,50,2
SBRF,2020-09-12,25,20,8,35,2
SBRF,2020-09-13,16,22,8,29,1
SBRF,2020-09-14,27,26,8,45,0
SBRF,2020-09-15,29,31,10,46,4
SBRF,2020-09-16,31,32,10,51,2
SBRF,2020-09-17,32,30,8,52,2
SBRF,2020-09-18,41,38,7,71,1
SBRF,2020-09-19,37,31,8,58,2
SBRF,2020-09-20,27,33,8,52,0
SBRF,2020-09-21,39,41,8,72,0
SBRF,2020-09-22,45,44,12,73,4
SBRF,2020-09-23,41,43,10,72,2
SBRF,2020-09-24,44,40,10,72,2
SBRF,2020-09-25,44,44,10,76,2
SBRF,2020-09-26,38,31,10,57,2
SBRF,2020-09-27,27,33,8,52,0
SBRF,2020-09-28,40,41,8,73,0
SBRF,2020-09-29,44,43,12,71,4
SBRF,2020-09-30,41,41,10,71,1
SBRF,2020-10-01,53,48,8,92,1
SBRF,2020-10-02,55,54,8,99,2
SBRF,2020-10-03,45,39,9,73,2
SBRF,2020-10-04,35,40,9,66,0
SBRF,2020-10-05,57,59,6,110,0
SBRF,2020-10-06,65,64,6,119,4
SBRF,2020-10-07,67,67,10,122,2
SBRF,2020-10-08,67,65,6,124,2
SBRF,2020-10-09,73,72,6,137,2
SBRF,2020-10-10,59,56,7,104,4
SBRF,2020-10-11,27,33,7,53,0
SBRF,2020-10-12,50,47,7,90,0
SBRF,2020-10-13,82,77,9,148,2
SBRF,2020-10-14,67,70,9,126,2
SBRF,2020-10-15,72,72,8,134,2
SBRF,2020-10-16,72,74,6,138,2
SBRF,2020-10-17,58,54,6,104,2
SBRF,2020-10-18,43,44,6,81,0
SBRF,2020-10-19,71,70,12,129,0
SBRF,2020-10-20,70,70,8,128,4
SBRF,2020-10-21,66,68,10,122,2
SBRF,2020-10-22,69,68,6,129,2
SBRF,2020-10-23,69,71,6,132,2
SBRF,2020-10-24,61,55,7,107,2
SBRF,2020-10-25,45,46,NA,NA,NA
SBRF,2020-10-26,66,66,NA,NA,NA
SBRF,2020-10-27,70,69,6,129,4
SBRF,2020-10-28,65,66,6,123,2
SBRF,2020-10-29,71,68,7,131,1
SBRF,2020-10-30,70,71,8,133,0
SBRF,2020-10-31,62,55,6,111,0
SBRF,2020-11-01,34,42,7,69,0
SBRF,2020-11-02,49,43,5,87,0
SBRF,2020-11-03,73,76,9,138,2
SBRF,2020-11-04,76,72,8,138,2
SBRF,2020-11-05,73,74,8,138,1
SBRF,2020-11-06,74,73,5,141,1
SBRF,2020-11-07,64,64,6,120,2
SBRF,2020-11-08,40,43,5,78,0
SBRF,2020-11-09,76,71,6,141,0
SBRF,2020-11-10,81,79,12,145,3
SBRF,2020-11-11,76,77,12,131,10
SBRF,2020-11-12,78,79,8,139,10
SBRF,2020-11-13,86,84,10,150,10
SBRF,2020-11-14,71,68,6,131,2
SBRF,2020-11-15,41,44,6,79,0
SBRF,2020-11-16,82,79,6,147,8
SBRF,2020-11-17,86,85,11,151,9
SBRF,2020-11-18,75,77,10,132,10
SBRF,2020-11-19,86,84,8,152,10
SBRF,2020-11-20,79,77,10,143,3
SBRF,2020-11-21,70,67,5,130,2
SBRF,2020-11-22,46,47,6,87,0
SBRF,2020-11-23,77,78,8,139,8
SBRF,2020-11-24,89,85,8,156,10
SBRF,2020-11-25,76,77,10,133,10
SBRF,2020-11-26,82,82,10,144,10
SBRF,2020-11-27,86,85,NA,NA,NA
SBRF,2020-11-28,72,68,7,133,0
SBRF,2020-11-29,44,46,5,85,0
SBRF,2020-11-30,75,74,5,141,3
SBRF,2020-12-01,87,83,6,155,9
SBRF,2020-12-02,81,84,NA,NA,NA
SBRF,2020-12-03,87,84,NA,NA,NA
SBRF,2020-12-04,87,87,12,153,9
SBRF,2020-12-05,71,69,13,125,2
SBRF,2020-12-06,51,51,13,88,1
SBRF,2020-12-07,82,88,8,154,8
SBRF,2020-12-08,90,92,13,160,9
SBRF,2020-12-09,94,93,16,162,9
SBRF,2020-12-10,92,87,10,162,7
SBRF,2020-12-11,90,93,13,168,2
SBRF,2020-12-12,80,75,16,137,2
SBRF,2020-12-13,58,59,14,103,0
SBRF,2020-12-14,91,90,8,167,6
SBRF,2020-12-15,101,100,15,176,10
SBRF,2020-12-16,88,94,8,164,10
SBRF,2020-12-17,99,99,11,177,10
SBRF,2020-12-18,105,101,10,186,10
SBRF,2020-12-19,92,90,12,168,2
SBRF,2020-12-20,72,69,10,131,0
SBRF,2020-12-21,99,98,8,181,8
SBRF,2020-12-22,104,102,14,182,10
SBRF,2020-12-23,95,101,10,176,10
SBRF,2020-12-24,85,80,NA,NA,NA
SBRF,2020-12-25,54,55,8,100,1
SBRF,2020-12-26,82,84,14,152,0
SBRF,2020-12-27,69,65,10,124,0
SBRF,2020-12-28,95,95,8,174,8
SBRF,2020-12-29,100,100,9,181,10
SBRF,2020-12-30,98,99,12,175,10
SBRF,2020-12-31,85,84,7,152,10
SBRF,2021-01-01,54,54,5,95,8
SBRF,2021-01-02,88,90,6,172,0
SBRF,2021-01-03,77,72,6,143,0
SBRF,2021-01-04,107,107,9,197,8
SBRF,2021-01-05,111,112,14,199,10
